AnimalID,Name_Provided,DateTime_Intake,FoundLocation,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,binary_outcome
A770870,Yes,2018-04-26 14:25:00,Austin (TX),Stray,Normal,Cat,Intact Male,31,Mixed Breed,Dark,2018-05-27 18:18:00,2018-03-26 00:00:00,Intact Male,62,0
A758170,Yes,2017-09-11 12:30:00,Outside Jurisdiction,Public Assist,Normal,Dog,Neutered Male,1825,Mixed Breed,Light,2017-11-30 15:25:00,2012-09-12 00:00:00,Neutered Male,1905,0
A807884,No,2019-10-31 15:52:00,Austin (TX),Stray,Normal,Cat,Intact Female,27,Pure Breed,Dark,2019-12-19 19:06:00,2019-10-04 00:00:00,Spayed Female,76,0
A766740,No,2018-02-15 15:16:00,Austin (TX),Stray,Sick,Cat,Intact Male,1096,Mixed Breed,Dark,2018-02-16 14:04:00,2015-02-15 00:00:00,Intact Male,1097,0
A728995,No,2016-06-12 12:30:00,Austin (TX),Wildlife,Normal,Bat,Unknown,31,Pure Breed,Light,2016-06-12 12:48:00,2016-05-12 00:00:00,Unknown,31,1
A782754,No,2018-10-20 14:58:00,Manor (TX),Stray,Normal,Dog,Intact Male,76,Mixed Breed,Dark,2018-10-24 16:23:00,2018-08-05 00:00:00,Neutered Male,80,0
A785791,No,2018-12-10 08:28:00,Austin (TX),Stray,Injured,Dog,Spayed Female,97,Pure Breed,Light,2018-12-17 17:49:00,2018-09-04 00:00:00,Spayed Female,104,0
A769669,No,2018-04-08 13:32:00,Austin (TX),Stray,Normal,Cat,Intact Male,730,Mixed Breed,Light,2018-04-12 17:32:00,2016-04-08 00:00:00,Intact Male,734,0
A731685,Yes,2016-07-26 11:15:00,Austin (TX),Stray,Normal,Cat,Intact Male,61,Mixed Breed,Light,2016-08-26 10:04:00,2016-05-26 00:00:00,Neutered Male,92,0
A715679,No,2015-11-08 09:51:00,Austin (TX),Stray,Sick,Cat,Intact Male,1095,Mixed Breed,Light,2015-11-08 16:28:00,2012-11-08 00:00:00,Intact Male,1095,1
A726555,No,2016-05-12 11:37:00,Austin (TX),Stray,Normal,Cat,Intact Female,24,Mixed Breed,Dark,2016-07-26 15:22:00,2016-04-18 00:00:00,Spayed Female,99,0
A665297,No,2013-10-16 10:45:00,Austin (TX),Stray,Nursing,Cat,Intact Female,15,Mixed Breed,Light,2013-10-16 11:50:00,2013-10-01 00:00:00,Intact Female,15,0
A738686,No,2016-11-19 13:36:00,Austin (TX),Stray,Normal,Dog,Intact Female,210,Mixed Breed,Light,2016-11-23 15:44:00,2016-04-23 00:00:00,Spayed Female,214,0
A752768,Yes,2017-06-27 12:30:00,Austin (TX),Stray,Injured,Cat,Intact Female,731,Mixed Breed,Dark,2017-07-14 14:20:00,2015-06-27 00:00:00,Spayed Female,748,0
A700366,No,2015-04-12 16:05:00,Austin (TX),Stray,Normal,Dog,Spayed Female,1095,Mixed Breed,Dark,2015-04-13 11:41:00,2012-04-12 00:00:00,Spayed Female,1096,0
A757600,Yes,2017-09-04 13:25:00,Austin (TX),Stray,Normal,Cat,Intact Female,46,Mixed Breed,Light,2017-10-01 17:37:00,2017-07-20 00:00:00,Spayed Female,73,0
A663016,Yes,2014-03-04 13:52:00,Travis (TX),Stray,Normal,Dog,Neutered Male,905,Mixed Breed,Dark,2014-04-20 10:57:00,2011-09-11 00:00:00,Neutered Male,952,0
A783188,Yes,2018-10-26 16:52:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6,Mixed Breed,Light,2019-01-07 19:08:00,2018-10-20 00:00:00,Spayed Female,79,0
A723435,Yes,2016-03-31 21:22:00,Austin (TX),Stray,Normal,Dog,Spayed Female,731,Pure Breed,Light,2016-04-06 11:55:00,2014-03-31 00:00:00,Spayed Female,737,0
A674701,Yes,2014-03-17 06:55:00,Austin (TX),Stray,Normal,Dog,Spayed Female,365,Pure Breed,Light,2014-03-18 18:06:00,2013-03-17 00:00:00,Spayed Female,366,0
A692449,Yes,2014-11-20 15:38:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Light,2014-12-04 17:25:00,2012-11-20 00:00:00,Spayed Female,744,0
A702503,No,2015-05-14 15:55:00,Austin (TX),Stray,Normal,Cat,Intact Female,30,Mixed Breed,Light,2015-05-14 18:50:00,2015-04-14 00:00:00,Intact Female,30,0
A774586,No,2018-06-17 16:28:00,Manor (TX),Stray,Sick,Cat,Intact Female,18,Mixed Breed,Light,2018-06-17 17:32:00,2018-05-30 00:00:00,Intact Female,18,0
A719061,Yes,2016-01-12 09:30:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,245,Pure Breed,Light,2016-01-24 15:38:00,2015-05-12 00:00:00,Neutered Male,257,0
A665225,No,2013-10-15 12:37:00,Austin (TX),Stray,Normal,Dog,Intact Female,76,Mixed Breed,Dark,2013-10-19 17:53:00,2013-07-31 00:00:00,Spayed Female,80,0
A791238,Yes,2019-03-23 13:28:00,Austin (TX),Stray,Normal,Cat,Intact Female,28,Mixed Breed,Light,2019-04-23 18:39:00,2019-02-23 00:00:00,Spayed Female,59,0
A728420,No,2016-06-03 18:25:00,Austin (TX),Stray,Normal,Cat,Neutered Male,3287,Mixed Breed,Dark,2016-06-05 15:26:00,2007-06-04 00:00:00,Neutered Male,3289,0
A632870,Yes,2014-03-20 01:26:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2434,Pure Breed,Light,2014-03-21 19:09:00,2007-07-21 00:00:00,Neutered Male,2435,0
A715869,Yes,2015-11-11 16:18:00,Travis (TX),Stray,Normal,Dog,Intact Male,61,Mixed Breed,Dark,2015-11-17 18:38:00,2015-09-11 00:00:00,Neutered Male,67,0
A786293,Yes,2018-12-21 13:09:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Light,2018-12-28 18:44:00,2016-12-21 00:00:00,Spayed Female,737,0
A737279,Yes,2016-10-25 09:06:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1096,Mixed Breed,Dark,2016-11-13 11:19:00,2013-10-25 00:00:00,Spayed Female,1115,0
A641494,Yes,2015-09-12 12:11:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1099,Mixed Breed,Light,2015-09-12 12:57:00,2012-09-08 00:00:00,Spayed Female,1099,0
A811339,Yes,2020-01-02 11:36:00,Austin (TX),Stray,Normal,Dog,Neutered Male,730,Pure Breed,Light,2020-01-03 11:28:00,2018-01-02 00:00:00,Neutered Male,731,0
A788026,Yes,2019-01-24 18:47:00,Austin (TX),Stray,Normal,Dog,Intact Female,70,Pure Breed,Light,2019-01-28 17:56:00,2018-11-15 00:00:00,Spayed Female,74,0
A749295,Yes,2017-05-13 11:13:00,Austin (TX),Stray,Normal,Cat,Intact Female,731,Mixed Breed,Dark,2017-05-26 09:55:00,2015-05-13 00:00:00,Spayed Female,744,0
A704542,Yes,2015-06-06 10:53:00,Austin (TX),Stray,Normal,Cat,Intact Male,31,Mixed Breed,Dark,2015-06-17 12:41:00,2015-05-06 00:00:00,Intact Male,42,0
A738547,Yes,2016-11-17 12:52:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,366,Mixed Breed,Light,2016-11-18 18:13:00,2015-11-17 00:00:00,Spayed Female,367,0
A785983,No,2018-12-14 10:29:00,Austin (TX),Stray,Normal,Dog,Intact Male,8,Mixed Breed,Light,2019-02-05 09:52:00,2018-12-06 00:00:00,Neutered Male,61,0
A786421,Yes,2018-12-24 13:34:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Light,2018-12-30 18:30:00,2016-12-24 00:00:00,Spayed Female,736,0
A786944,Yes,2019-02-01 18:48:00,Austin (TX),Stray,Normal,Cat,Intact Female,3313,Mixed Breed,Dark,2019-10-13 17:30:00,2010-01-06 00:00:00,Spayed Female,3567,0
A678927,No,2014-05-14 11:26:00,Travis (TX),Stray,Injured,Dog,Intact Male,365,Mixed Breed,Light,2014-05-20 10:58:00,2013-05-14 00:00:00,Intact Male,371,1
A811462,Yes,2020-01-04 11:15:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Pure Breed,Light,2020-01-08 12:35:00,2019-01-04 00:00:00,Intact Male,369,0
A807780,Yes,2019-11-04 14:00:00,Austin (TX),Stray,Normal,Cat,Spayed Female,737,Pure Breed,Light,2019-12-10 10:58:00,2017-10-28 00:00:00,Spayed Female,773,0
A711260,No,2015-09-04 14:00:00,Lago Vista (TX),Stray,Nursing,Dog,Intact Female,7,Pure Breed,Dark,2015-10-24 18:34:00,2015-08-28 00:00:00,Spayed Female,57,0
A792825,No,2019-04-15 18:10:00,Austin (TX),Stray,Nursing,Cat,Intact Male,10,Mixed Breed,Light,2019-04-15 18:54:00,2019-04-05 00:00:00,Intact Male,10,0
A642671,Yes,2013-11-23 12:27:00,Austin (TX),Stray,Normal,Cat,Spayed Female,911,Mixed Breed,Dark,2013-11-26 15:23:00,2011-05-27 00:00:00,Spayed Female,914,0
A805071,Yes,2019-10-22 11:35:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,396,Pure Breed,Light,2019-10-23 16:44:00,2018-09-21 00:00:00,Spayed Female,397,0
A699252,No,2015-03-24 16:16:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1095,Mixed Breed,Dark,2015-03-25 08:12:00,2012-03-24 00:00:00,Unknown,1096,1
A743407,Yes,2017-02-09 18:10:00,Austin (TX),Stray,Normal,Other,Intact Female,366,Mixed Breed,Light,2017-04-01 13:54:00,2016-02-09 00:00:00,Spayed Female,417,0
A666609,Yes,2013-11-04 13:51:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2192,Mixed Breed,Light,2013-11-08 12:47:00,2007-11-04 00:00:00,Neutered Male,2196,0
A757762,No,2017-09-06 11:33:00,Austin (TX),Owner Surrender,Normal,Bird,Unknown,153,Mixed Breed,Light,2017-09-07 00:00:00,2017-04-06 00:00:00,Unknown,154,0
A753378,No,2017-07-05 16:21:00,Austin (TX),Stray,Injured,Cat,Neutered Male,1096,Mixed Breed,Light,2017-07-05 19:32:00,2014-07-05 00:00:00,Neutered Male,1096,1
A808365,Yes,2019-11-07 15:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Dark,2019-11-08 11:16:00,2017-11-07 00:00:00,Intact Male,731,0
A725961,Yes,2016-05-04 11:30:00,Austin (TX),Stray,Normal,Cat,Intact Male,45,Mixed Breed,Dark,2016-05-28 13:06:00,2016-03-20 00:00:00,Neutered Male,69,0
A666925,Yes,2013-11-09 13:52:00,Austin (TX),Stray,Normal,Dog,Intact Female,335,Mixed Breed,Light,2013-11-13 17:36:00,2012-12-09 00:00:00,Spayed Female,339,0
A731930,Yes,2016-07-29 12:57:00,Austin (TX),Stray,Normal,Dog,Spayed Female,366,Mixed Breed,Dark,2016-07-29 13:53:00,2015-07-29 00:00:00,Spayed Female,366,0
A779160,Yes,2018-08-26 13:20:00,Del Valle (TX),Owner Surrender,Normal,Dog,Intact Female,212,Mixed Breed,Light,2018-09-17 17:14:00,2018-01-26 00:00:00,Spayed Female,234,0
A799677,Yes,2019-07-10 18:44:00,Austin (TX),Public Assist,Normal,Dog,Intact Female,198,Pure Breed,Dark,2019-07-17 13:43:00,2018-12-24 00:00:00,Intact Female,205,0
A740552,No,2016-12-19 12:44:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,76,Mixed Breed,Dark,2016-12-21 17:30:00,2016-10-04 00:00:00,Spayed Female,78,0
A734376,No,2016-09-05 17:45:00,Austin (TX),Stray,Normal,Dog,Intact Female,62,Mixed Breed,Dark,2016-09-11 17:46:00,2016-07-05 00:00:00,Spayed Female,68,0
A706505,No,2015-06-29 17:04:00,Austin (TX),Stray,Normal,Cat,Unknown,4,Mixed Breed,Dark,2015-06-30 12:17:00,2015-06-25 00:00:00,Unknown,5,0
A714815,Yes,2015-10-28 14:02:00,Austin (TX),Stray,Normal,Cat,Intact Male,22,Mixed Breed,Light,2015-11-03 11:52:00,2015-10-06 00:00:00,Intact Male,28,0
A778751,Yes,2018-08-19 17:51:00,Austin (TX),Stray,Normal,Dog,Neutered Male,365,Mixed Breed,Dark,2018-08-23 00:00:00,2017-08-19 00:00:00,Neutered Male,369,0
A798213,Yes,2019-06-23 11:34:00,Austin (TX),Stray,Normal,Cat,Intact Male,46,Pure Breed,Dark,2019-08-03 08:13:00,2019-05-08 00:00:00,Neutered Male,87,0
A757322,Yes,2017-09-01 15:07:00,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,1096,Mixed Breed,Light,2017-09-22 12:09:00,2014-09-01 00:00:00,Intact Male,1117,0
A675191,No,2014-03-24 18:26:00,Austin (TX),Wildlife,Injured,Other,Unknown,4,Mixed Breed,Light,2014-03-24 18:51:00,2014-03-20 00:00:00,Unknown,4,1
A739312,Yes,2016-12-15 15:48:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,746,Mixed Breed,Light,2016-12-17 12:51:00,2014-11-30 00:00:00,Neutered Male,748,0
A788442,No,2019-02-02 14:01:00,Austin (TX),Stray,Normal,Cat,Intact Male,180,Mixed Breed,Light,2019-02-06 17:18:00,2018-08-06 00:00:00,Neutered Male,184,0
A731345,Yes,2016-07-20 17:23:00,Austin (TX),Stray,Normal,Dog,Intact Female,380,Mixed Breed,Light,2016-07-26 17:19:00,2015-07-06 00:00:00,Spayed Female,386,0
A666781,Yes,2013-11-07 11:28:00,Austin (TX),Stray,Normal,Cat,Intact Male,92,Mixed Breed,Dark,2013-11-07 17:58:00,2013-08-07 00:00:00,Intact Male,92,0
A767769,Yes,2018-05-13 11:56:00,Del Valle (TX),Owner Surrender,Normal,Dog,Spayed Female,433,Mixed Breed,Light,2018-05-27 15:11:00,2017-03-06 00:00:00,Spayed Female,447,0
A735119,Yes,2016-09-18 22:28:00,Austin (TX),Stray,Normal,Dog,Intact Female,244,Pure Breed,Light,2016-09-27 18:36:00,2016-01-18 00:00:00,Intact Female,253,0
A738201,Yes,2016-11-10 18:05:00,Travis (TX),Stray,Normal,Dog,Intact Male,366,Mixed Breed,Dark,2016-11-22 16:43:00,2015-11-10 00:00:00,Neutered Male,378,0
A783888,Yes,2018-11-08 11:45:00,Austin (TX),Stray,Normal,Cat,Intact Male,61,Mixed Breed,Dark,2019-01-19 11:57:00,2018-09-08 00:00:00,Neutered Male,133,0
A773313,No,2018-05-30 12:55:00,Travis (TX),Stray,Normal,Cat,Intact Male,30,Mixed Breed,Light,2018-05-30 18:44:00,2018-04-30 00:00:00,Intact Male,30,0
A812156,No,2020-01-16 18:17:00,Austin (TX),Stray,Normal,Dog,Intact Female,76,Pure Breed,Dark,2020-01-21 16:30:00,2019-11-01 00:00:00,Spayed Female,81,0
A794539,Yes,2019-05-09 14:31:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,546,Pure Breed,Light,2019-05-14 19:05:00,2017-11-09 00:00:00,Neutered Male,551,0
A714859,Yes,2015-10-29 09:14:00,Austin (TX),Stray,Normal,Dog,Intact Male,304,Mixed Breed,Dark,2015-11-01 18:04:00,2014-12-29 00:00:00,Neutered Male,307,0
A663553,Yes,2013-11-30 17:07:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,163,Mixed Breed,Dark,2015-02-04 17:54:00,2013-06-20 00:00:00,Neutered Male,594,0
A730936,Yes,2016-07-13 13:16:00,Austin (TX),Stray,Normal,Dog,Intact Male,122,Pure Breed,Light,2016-07-17 17:05:00,2016-03-13 00:00:00,Neutered Male,126,0
A731161,Yes,2016-09-10 16:21:00,Austin (TX),Owner Surrender,Sick,Dog,Spayed Female,421,Mixed Breed,Light,2016-09-15 15:48:00,2015-07-17 00:00:00,Spayed Female,426,0
A736459,Yes,2016-10-11 09:15:00,Austin (TX),Stray,Normal,Cat,Intact Female,45,Mixed Breed,Dark,2016-11-06 13:40:00,2016-08-27 00:00:00,Intact Female,71,0
A674343,Yes,2014-03-11 16:34:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1096,Pure Breed,Dark,2014-03-15 12:13:00,2011-03-11 00:00:00,Spayed Female,1100,0
A722850,No,2016-03-23 11:12:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Mixed Breed,Dark,2016-03-23 16:21:00,2015-03-23 00:00:00,Unknown,366,1
A633267,Yes,2014-04-19 16:25:00,Manor (TX),Stray,Sick,Cat,Neutered Male,754,Mixed Breed,Dark,2014-04-20 10:58:00,2012-03-26 00:00:00,Neutered Male,755,0
A800570,Yes,2019-07-23 11:44:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1095,Pure Breed,Light,2019-08-03 11:26:00,2016-07-23 00:00:00,Neutered Male,1106,0
A691878,No,2014-11-11 12:59:00,Austin (TX),Stray,Normal,Dog,Intact Female,53,Mixed Breed,Dark,2014-11-12 16:59:00,2014-09-19 00:00:00,Intact Female,54,0
A765557,No,2018-01-22 16:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,53,Pure Breed,Light,2018-01-26 15:10:00,2017-11-30 00:00:00,Spayed Female,57,0
A793448,No,2019-04-25 12:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Mixed Breed,Dark,2019-05-04 14:18:00,2017-04-25 00:00:00,Neutered Male,739,0
A706404,Yes,2015-06-28 15:06:00,Austin (TX),Stray,Injured,Dog,Intact Female,730,Pure Breed,Dark,2015-07-02 13:53:00,2013-06-28 00:00:00,Intact Female,734,0
A757302,No,2017-09-01 13:35:00,Austin (TX),Stray,Sick,Cat,Intact Male,19,Mixed Breed,Dark,2017-09-02 00:00:00,2017-08-13 00:00:00,Intact Male,20,0
A764026,Yes,2017-12-20 13:13:00,Manor (TX),Stray,Normal,Dog,Intact Female,731,Mixed Breed,Light,2017-12-21 10:35:00,2015-12-20 00:00:00,Intact Female,732,0
A688837,Yes,2015-11-28 13:27:00,Austin (TX),Stray,Normal,Dog,Neutered Male,795,Mixed Breed,Light,2015-11-28 16:23:00,2013-09-24 00:00:00,Neutered Male,795,0
A646647,Yes,2014-05-08 12:00:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,548,Mixed Breed,Light,2014-06-10 16:39:00,2012-11-06 00:00:00,Neutered Male,581,0
A780671,No,2018-09-18 16:29:00,Austin (TX),Stray,Normal,Cat,Intact Female,30,Mixed Breed,Light,2018-09-19 15:08:00,2018-08-19 00:00:00,Intact Female,31,0
A703413,Yes,2015-05-24 14:02:00,Travis (TX),Stray,Normal,Dog,Neutered Male,2921,Mixed Breed,Dark,2015-05-25 13:33:00,2007-05-25 00:00:00,Neutered Male,2922,0
A791139,Yes,2019-03-21 16:00:00,Austin (TX),Stray,Normal,Dog,Spayed Female,365,Mixed Breed,Light,2019-03-27 18:57:00,2018-03-21 00:00:00,Spayed Female,371,0
A691000,Yes,2015-10-30 22:47:00,Austin (TX),Stray,Normal,Dog,Spayed Female,2924,Mixed Breed,Light,2015-11-01 12:01:00,2007-10-28 00:00:00,Spayed Female,2926,0
A728769,Yes,2016-06-08 12:11:00,Austin (TX),Stray,Normal,Dog,Intact Male,263,Mixed Breed,Dark,2016-07-11 00:00:00,2015-09-19 00:00:00,Intact Male,296,0
A789033,Yes,2019-02-13 13:40:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1096,Mixed Breed,Dark,2019-03-12 16:37:00,2016-02-13 00:00:00,Neutered Male,1123,0
A714227,Yes,2015-10-19 18:44:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Light,2015-11-08 14:14:00,2013-10-19 00:00:00,Spayed Female,750,0
A811807,No,2020-01-09 17:06:00,Austin (TX),Stray,Normal,Cat,Intact Male,184,Pure Breed,Light,2020-01-15 10:04:00,2019-07-09 00:00:00,Intact Male,190,0
A756268,No,2017-08-16 17:10:00,Del Valle (TX),Stray,Normal,Dog,Intact Male,731,Mixed Breed,Light,2017-08-21 17:54:00,2015-08-16 00:00:00,Neutered Male,736,0
A701597,Yes,2015-05-02 08:54:00,Austin (TX),Stray,Normal,Dog,Spayed Female,365,Mixed Breed,Dark,2015-05-10 16:10:00,2014-05-02 00:00:00,Spayed Female,373,0
A749180,No,2017-05-12 07:30:00,Austin (TX),Stray,Normal,Cat,Intact Male,60,Mixed Breed,Light,2017-05-16 17:22:00,2017-03-13 00:00:00,Neutered Male,64,0
A688555,Yes,2014-09-20 16:11:00,Austin (TX),Stray,Normal,Dog,Intact Female,2191,Mixed Breed,Dark,2014-11-30 17:17:00,2008-09-20 00:00:00,Spayed Female,2262,0
A730865,No,2016-07-12 07:20:00,Austin (TX),Stray,Injured,Dog,Neutered Male,2192,Mixed Breed,Dark,2016-07-12 16:50:00,2010-07-12 00:00:00,Neutered Male,2192,0
A689018,Yes,2014-09-28 11:18:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Dark,2014-10-12 18:46:00,2012-09-28 00:00:00,Spayed Female,744,0
A807783,No,2019-10-29 18:26:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Mixed Breed,Light,2019-11-04 12:43:00,2016-10-29 00:00:00,Neutered Male,1101,0
A758686,Yes,2017-09-20 12:43:00,Travis (TX),Stray,Injured,Cat,Intact Female,80,Mixed Breed,Dark,2017-09-28 13:57:00,2017-07-02 00:00:00,Intact Female,88,0
A790963,No,2019-03-19 14:21:00,Travis (TX),Stray,Normal,Dog,Intact Female,2556,Pure Breed,Light,2019-03-25 16:25:00,2012-03-19 00:00:00,Spayed Female,2562,0
A675952,Yes,2014-04-02 15:16:00,Austin (TX),Stray,Normal,Dog,Neutered Male,243,Mixed Breed,Light,2014-04-02 17:17:00,2013-08-02 00:00:00,Neutered Male,243,0
A718008,No,2015-12-19 13:20:00,Austin (TX),Wildlife,Injured,Other,Unknown,730,Mixed Breed,Dark,2015-12-30 12:48:00,2013-12-19 00:00:00,Unknown,741,1
A757692,Yes,2017-09-05 12:18:00,Austin (TX),Public Assist,Normal,Dog,Intact Female,123,Mixed Breed,Dark,2017-09-08 18:46:00,2017-05-05 00:00:00,Intact Female,126,0
A720896,Yes,2016-02-17 10:52:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Mixed Breed,Dark,2016-03-18 18:10:00,2015-02-17 00:00:00,Spayed Female,395,0
A803706,Yes,2019-09-04 19:37:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,730,Pure Breed,Dark,2019-09-05 17:51:00,2017-09-04 00:00:00,Intact Male,731,0
A631433,Yes,2015-10-01 15:51:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2639,Pure Breed,Light,2015-10-11 11:11:00,2008-07-10 00:00:00,Neutered Male,2649,0
A687812,Yes,2014-09-10 13:09:00,Travis (TX),Stray,Normal,Dog,Intact Male,92,Pure Breed,Dark,2014-09-14 14:27:00,2014-06-10 00:00:00,Intact Male,96,0
A723844,No,2016-04-07 18:42:00,Austin (TX),Wildlife,Normal,Bat,Unknown,31,Pure Breed,Dark,2016-04-08 09:50:00,2016-03-07 00:00:00,Unknown,32,1
A776777,No,2018-07-19 07:32:00,Travis (TX),Stray,Nursing,Dog,Unknown,1,Mixed Breed,Dark,2018-07-30 16:19:00,2018-07-18 00:00:00,Unknown,12,0
A800765,Yes,2019-07-26 12:53:00,Pflugerville (TX),Stray,Normal,Cat,Intact Female,30,Mixed Breed,Dark,2019-08-31 16:44:00,2019-06-26 00:00:00,Spayed Female,66,0
A689786,Yes,2014-12-03 17:29:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,1096,Mixed Breed,Dark,2014-12-12 16:39:00,2011-12-03 00:00:00,Neutered Male,1105,0
A739029,Yes,2016-11-26 15:18:00,Austin (TX),Stray,Injured,Cat,Spayed Female,366,Mixed Breed,Dark,2016-12-05 14:13:00,2015-11-26 00:00:00,Spayed Female,375,0
A735694,Yes,2016-09-27 15:08:00,Austin (TX),Stray,Normal,Dog,Intact Male,270,Mixed Breed,Light,2016-10-08 14:33:00,2016-01-01 00:00:00,Neutered Male,281,0
A770348,Yes,2018-04-18 14:50:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Mixed Breed,Light,2018-05-03 15:58:00,2017-04-18 00:00:00,Neutered Male,380,0
A734547,Yes,2016-09-08 15:05:00,Austin (TX),Stray,Normal,Cat,Intact Female,84,Mixed Breed,Dark,2016-09-14 00:00:00,2016-06-16 00:00:00,Spayed Female,90,0
A799985,No,2019-07-14 19:11:00,Austin (TX),Stray,Injured,Cat,Intact Male,17,Pure Breed,Light,2019-07-15 12:56:00,2019-06-27 00:00:00,Intact Male,18,0
A784258,Yes,2018-11-19 16:44:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1102,Mixed Breed,Light,2018-12-06 18:37:00,2015-11-13 00:00:00,Spayed Female,1119,0
A727590,Yes,2016-05-23 14:19:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,366,Mixed Breed,Dark,2016-06-07 13:53:00,2015-05-23 00:00:00,Spayed Female,381,0
A812227,Yes,2020-01-18 11:57:00,Austin (TX),Stray,Normal,Dog,Intact Female,76,Pure Breed,Dark,2020-01-25 15:45:00,2019-11-03 00:00:00,Spayed Female,83,0
A742803,Yes,2017-01-28 14:17:00,Austin (TX),Stray,Normal,Dog,Intact Male,1820,Mixed Breed,Light,2017-02-04 17:19:00,2012-02-04 00:00:00,Neutered Male,1827,0
A700585,Yes,2015-04-16 13:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Mixed Breed,Light,2015-04-21 14:16:00,2013-04-16 00:00:00,Intact Male,735,0
A693882,Yes,2014-12-16 12:20:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,122,Mixed Breed,Light,2014-12-19 11:22:00,2014-08-16 00:00:00,Neutered Male,125,0
A728361,Yes,2016-06-02 22:22:00,Austin (TX),Stray,Injured,Cat,Intact Male,92,Mixed Breed,Dark,2016-06-08 18:19:00,2016-03-02 00:00:00,Neutered Male,98,0
A714017,Yes,2015-10-16 17:29:00,Austin (TX),Stray,Normal,Cat,Intact Female,23,Mixed Breed,Dark,2015-12-18 15:18:00,2015-09-23 00:00:00,Spayed Female,86,0
A721036,No,2016-02-20 11:06:00,Austin (TX),Stray,Normal,Dog,Spayed Female,1461,Mixed Breed,Light,2016-02-24 18:24:00,2012-02-20 00:00:00,Spayed Female,1465,0
A678282,No,2014-05-06 20:53:00,Austin (TX),Public Assist,Normal,Cat,Unknown,181,Mixed Breed,Light,2014-05-20 19:07:00,2013-11-06 00:00:00,Unknown,195,0
A780796,Yes,2018-09-20 12:39:00,Austin (TX),Stray,Normal,Dog,Intact Male,243,Mixed Breed,Light,2018-09-26 15:14:00,2018-01-20 00:00:00,Intact Male,249,0
A763168,Yes,2017-12-04 12:03:00,Austin (TX),Stray,Normal,Cat,Intact Female,130,Mixed Breed,Light,2017-12-21 13:26:00,2017-07-27 00:00:00,Spayed Female,147,0
A807138,No,2019-10-21 10:58:00,Travis (TX),Stray,Normal,Dog,Intact Female,4,Pure Breed,Dark,2019-12-13 16:30:00,2019-10-17 00:00:00,Spayed Female,57,0
A694249,Yes,2014-12-23 13:46:00,Austin (TX),Stray,Normal,Dog,Intact Male,1096,Pure Breed,Dark,2014-12-29 18:27:00,2011-12-23 00:00:00,Neutered Male,1102,0
A751443,No,2017-06-08 12:30:00,Austin (TX),Stray,Normal,Cat,Intact Female,151,Mixed Breed,Light,2017-06-12 00:00:00,2017-01-08 00:00:00,Spayed Female,155,0
A746160,Yes,2017-03-29 13:26:00,Austin (TX),Stray,Nursing,Cat,Intact Female,731,Mixed Breed,Dark,2017-03-30 15:24:00,2015-03-29 00:00:00,Intact Female,732,0
