AnimalID,Name_Provided,DateTime_Intake,FoundLocation,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,binary_outcome,ColorOriginal,BreedOriginal,percent,SexKnown,CatOrDog,AgeIntake_bins,SickOrInjured
A815429,Yes,2020-03-15 16:02:00,Austin (TX),Stray,Normal,Dog,Neutered Male,2192,Mixed Breed,Dark,2020-03-24 14:05:00,2014-03-15 00:00:00,Neutered Male,2201,0.0,Brown/White,Dachshund Wirehair Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815427,Yes,2020-03-15 15:50:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,731,Mixed Breed,Dark,2020-03-18 13:36:00,2018-03-15 00:00:00,Intact Female,734,0.0,Tortie,Domestic Shorthair Mix,0.11655011655011654,1,1,"(730.0, 731.0]",0
A815424,No,2020-03-15 15:01:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,55,Pure Breed,Light,2020-03-16 16:28:00,2020-01-20 00:00:00,Intact Female,56,0.0,Tricolor,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815423,No,2020-03-15 15:01:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,55,Pure Breed,Light,2020-03-16 18:12:00,2020-01-20 00:00:00,Intact Male,56,0.0,Tricolor,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815419,No,2020-03-15 12:53:00,Austin (TX),Stray,Normal,Dog,Intact Female,366,Pure Breed,Light,2020-03-20 13:48:00,2019-03-15 00:00:00,Intact Female,371,0.0,Tan,Chihuahua Longhair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815418,No,2020-03-15 12:53:00,Austin (TX),Stray,Normal,Dog,Intact Female,366,Pure Breed,Light,2020-03-20 13:48:00,2019-03-15 00:00:00,Intact Female,371,0.0,Tan/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815417,No,2020-03-15 12:45:00,Travis (TX),Stray,Normal,Dog,Intact Female,51,Pure Breed,Dark,2020-03-20 11:19:00,2020-01-24 00:00:00,Intact Female,56,0.0,Black,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815416,No,2020-03-15 12:45:00,Travis (TX),Stray,Normal,Dog,Intact Female,51,Pure Breed,Dark,2020-03-20 11:19:00,2020-01-24 00:00:00,Intact Female,56,0.0,Brown/Black,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815415,No,2020-03-15 12:45:00,Travis (TX),Stray,Normal,Dog,Intact Female,51,Pure Breed,Dark,2020-03-20 11:19:00,2020-01-24 00:00:00,Intact Female,56,0.0,Black/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815414,Yes,2020-03-15 12:45:00,Travis (TX),Stray,Normal,Dog,Intact Female,1827,Pure Breed,Light,2020-03-24 16:31:00,2015-03-15 00:00:00,Spayed Female,1836,0.0,Tan/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815412,Yes,2020-03-15 12:45:00,Travis (TX),Stray,Normal,Dog,Intact Female,1827,Pure Breed,Light,2020-03-24 16:31:00,2015-03-15 00:00:00,Spayed Female,1836,0.0,Tan/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815411,No,2020-03-15 12:41:00,Austin (TX),Stray,Normal,Cat,Intact Female,731,Mixed Breed,Light,2020-03-27 14:40:00,2018-03-15 00:00:00,Intact Female,743,0.0,Calico,Domestic Medium Hair Mix,0.11655011655011654,1,1,"(730.0, 731.0]",0
A815409,Yes,2020-03-15 12:24:00,Austin (TX),Stray,Normal,Cat,Neutered Male,3653,Pure Breed,Light,2020-03-15 17:44:00,2010-03-15 00:00:00,Neutered Male,3653,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815408,No,2020-03-15 12:02:00,Austin (TX),Stray,Normal,Cat,Unknown,731,Pure Breed,Dark,2020-03-22 12:59:00,2018-03-15 00:00:00,Unknown,738,0.0,Black Smoke,Domestic Medium Hair,0.11655011655011654,0,1,"(730.0, 731.0]",0
A815407,Yes,2020-03-15 12:02:00,Austin (TX),Stray,Injured,Dog,Intact Male,1096,Pure Breed,Light,2020-03-20 13:27:00,2017-03-15 00:00:00,Intact Male,1101,0.0,Tan,Chihuahua Shorthair,0.7042253521126761,1,1,"(1095.0, 1654.2]",1
A815406,No,2020-03-15 11:47:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,75,Mixed Breed,Dark,2020-03-16 16:32:00,2019-12-31 00:00:00,Spayed Female,76,0.0,Black,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815405,No,2020-03-15 11:47:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,75,Mixed Breed,Dark,2020-03-26 12:06:00,2019-12-31 00:00:00,Neutered Male,86,0.0,Black/White,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815403,No,2020-03-15 11:47:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,75,Mixed Breed,Dark,2020-03-16 16:32:00,2019-12-31 00:00:00,Spayed Female,76,0.0,Brown/Black,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815402,Yes,2020-03-15 11:53:00,Austin (TX),Stray,Normal,Dog,Spayed Female,2006,Pure Breed,Light,2020-03-17 17:19:00,2014-09-17 00:00:00,Spayed Female,2008,0.0,White/Black,Pit Bull,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815401,Yes,2020-03-15 11:15:00,Other,Owner Surrender,Normal,Bird,Unknown,366,Pure Breed,Light,2020-03-27 06:59:00,2019-03-15 00:00:00,Unknown,378,0.0,White,Parakeet,0.11655011655011654,0,0,"(365.0, 366.0]",0
A815400,Yes,2020-03-15 11:15:00,Other,Owner Surrender,Normal,Bird,Unknown,366,Pure Breed,Light,2020-03-27 06:57:00,2019-03-15 00:00:00,Unknown,378,0.0,Green/Yellow,Parakeet,0.11655011655011654,0,0,"(365.0, 366.0]",0
A815398,No,2020-03-15 10:21:00,Austin (TX),Public Assist,Normal,Cat,Neutered Male,366,Mixed Breed,Light,2020-03-15 13:14:00,2019-03-15 00:00:00,Neutered Male,366,0.0,White/Orange Tabby,Domestic Shorthair Mix,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815397,Yes,2020-03-15 09:54:00,Austin (TX),Stray,Normal,Dog,Intact Male,324,Pure Breed,Dark,2020-03-18 11:25:00,2019-04-26 00:00:00,Intact Male,327,0.0,Black/White,Yorkshire Terrier/Scottish Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A815390,No,2020-03-14 17:22:00,Austin (TX),Stray,Nursing,Cat,Unknown,7,Pure Breed,Dark,2020-03-15 15:13:00,2020-03-07 00:00:00,Unknown,8,0.0,Black,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A815388,No,2020-03-14 17:18:00,Austin (TX),Wildlife,Sick,Other,Unknown,731,Pure Breed,Dark,2020-03-16 10:29:00,2018-03-14 00:00:00,Unknown,733,1.0,Black/White,Skunk,0.7042253521126761,0,0,"(730.0, 731.0]",1
A815378,Yes,2020-03-15 11:16:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,913,Pure Breed,Light,2020-03-24 13:47:00,2017-09-14 00:00:00,Neutered Male,922,0.0,Tan/Black,American Foxhound,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A815377,Yes,2020-03-16 18:09:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,733,Pure Breed,Light,2020-03-23 17:06:00,2018-03-14 00:00:00,Spayed Female,740,0.0,Red/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A815374,No,2020-03-14 15:59:00,Austin (TX),Wildlife,Sick,Bat,Unknown,731,Pure Breed,Dark,2020-03-14 16:18:00,2018-03-14 00:00:00,Unknown,731,1.0,Brown,Bat,0.7042253521126761,0,0,"(730.0, 731.0]",1
A815373,No,2020-03-14 15:45:00,Austin (TX),Stray,Normal,Cat,Intact Male,366,Pure Breed,Dark,2020-03-17 18:30:00,2019-03-14 00:00:00,Intact Male,369,0.0,Black/White,Domestic Shorthair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815372,No,2020-03-14 15:45:00,Austin (TX),Stray,Normal,Cat,Intact Male,366,Pure Breed,Dark,2020-03-17 18:30:00,2019-03-14 00:00:00,Intact Male,369,0.0,Black/White,Domestic Shorthair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815371,No,2020-03-14 15:45:00,Austin (TX),Stray,Normal,Cat,Intact Male,366,Pure Breed,Dark,2020-03-17 18:30:00,2019-03-14 00:00:00,Intact Male,369,0.0,Black/White,Domestic Shorthair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815370,No,2020-03-14 14:59:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Light,2020-03-18 13:36:00,2020-01-14 00:00:00,Intact Female,64,0.0,Tan,Wire Hair Fox Terrier,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815369,Yes,2020-03-14 15:22:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,75,Pure Breed,Dark,2020-03-16 16:19:00,2019-12-30 00:00:00,Neutered Male,77,0.0,Brown/Black,Rottweiler,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815368,Yes,2020-03-14 14:56:00,Austin (TX),Stray,Normal,Dog,Neutered Male,366,Pure Breed,Dark,2020-03-14 16:57:00,2019-03-14 00:00:00,Neutered Male,366,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815367,Yes,2020-03-14 14:56:00,Austin (TX),Stray,Normal,Dog,Neutered Male,366,Pure Breed,Dark,2020-03-14 16:56:00,2019-03-14 00:00:00,Neutered Male,366,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815359,Yes,2020-03-14 13:55:00,Austin (TX),Stray,Normal,Dog,Spayed Female,366,Pure Breed,Light,2020-03-14 15:11:00,2019-03-14 00:00:00,Spayed Female,366,0.0,Red,Standard Poodle/Golden Retriever,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815358,Yes,2020-03-14 13:40:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3653,Pure Breed,Dark,2020-03-17 13:15:00,2010-03-14 00:00:00,Spayed Female,3656,0.0,Black,Australian Cattle Dog,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815357,Yes,2020-03-14 13:11:00,Austin (TX),Stray,Normal,Dog,Intact Male,3832,Pure Breed,Dark,2020-03-16 12:02:00,2009-09-16 00:00:00,Intact Male,3834,0.0,Brown/White,Cocker Spaniel,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815356,Yes,2020-03-14 13:08:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,182,Pure Breed,Light,2020-03-15 17:37:00,2019-09-14 00:00:00,Neutered Male,183,0.0,Flame Point,Siamese,0.11655011655011654,1,1,"(155.0, 365.0]",0
A815352,No,2020-03-14 13:10:00,Austin (TX),Wildlife,Sick,Other,Unknown,731,Pure Breed,Dark,2020-03-16 10:28:00,2018-03-14 00:00:00,Unknown,733,1.0,Black/White,Skunk,0.7042253521126761,0,0,"(730.0, 731.0]",1
A815351,Noah,2020-03-14 12:57:00,Austin (TX),Stray,Injured,Cat,Neutered Male,2921,Pure Breed,Light,2020-03-15 11:11:00,2012-03-15 00:00:00,Neutered Male,2922,0.0,Orange Tabby/White,Domestic Shorthair,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A815346,No,2020-03-14 11:54:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-16 10:26:00,2018-03-14 00:00:00,Unknown,733,1.0,Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A815345,Yes,2020-03-14 11:22:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1461,Pure Breed,Dark,2020-03-17 11:34:00,2016-03-14 00:00:00,Intact Female,1464,0.0,Black/White,Shih Tzu,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A815338,Yes,2020-03-14 08:12:00,Travis (TX),Stray,Injured,Cat,Neutered Male,1096,Pure Breed,Light,2020-03-18 15:11:00,2017-03-14 00:00:00,Neutered Male,1100,1.0,Orange Tabby,Domestic Shorthair,0.7042253521126761,1,1,"(1095.0, 1654.2]",1
A815334,No,2020-03-14 00:11:00,Austin (TX),Wildlife,Normal,Bat,Unknown,732,Pure Breed,Dark,2020-03-15 10:46:00,2018-03-13 00:00:00,Unknown,733,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(731.0, 1095.0]",0
A815333,No,2020-03-13 23:46:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-15 10:43:00,2018-03-13 00:00:00,Unknown,733,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A815331,Yes,2020-03-14 16:44:00,Austin (TX),Stray,Normal,Dog,Intact Female,61,Mixed Breed,Dark,2020-03-20 11:18:00,2020-01-13 00:00:00,Spayed Female,67,0.0,Black/White,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815330,Yes,2020-03-14 16:44:00,Austin (TX),Stray,Normal,Dog,Intact Female,61,Mixed Breed,Dark,2020-03-20 11:18:00,2020-01-13 00:00:00,Spayed Female,67,0.0,Black/White,Labrador Retriever Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815321,No,2020-03-13 18:29:00,Austin (TX),Stray,Injured,Cat,Intact Male,366,Pure Breed,Light,2020-03-24 13:37:00,2019-03-13 00:00:00,Intact Male,377,0.0,Blue/White,Domestic Shorthair,0.7042253521126761,1,1,"(365.0, 366.0]",1
A815318,No,2020-03-13 17:48:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Pure Breed,Dark,2020-03-16 10:58:00,2019-03-13 00:00:00,Unknown,369,1.0,Brown,Bat,0.11655011655011654,0,0,"(365.0, 366.0]",0
A815316,No,2020-03-13 17:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,67,Pure Breed,Dark,2020-03-15 17:22:00,2020-01-06 00:00:00,Spayed Female,69,0.0,Black/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815315,No,2020-03-13 17:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,67,Pure Breed,Dark,2020-03-15 17:55:00,2020-01-06 00:00:00,Neutered Male,69,0.0,Black/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815314,No,2020-03-13 17:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,67,Pure Breed,Dark,2020-03-15 16:16:00,2020-01-06 00:00:00,Neutered Male,69,0.0,Black/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815313,No,2020-03-13 17:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,67,Pure Breed,Dark,2020-03-15 18:13:00,2020-01-06 00:00:00,Spayed Female,69,0.0,Brown/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815311,No,2020-03-13 16:58:00,Austin (TX),Stray,Normal,Dog,Intact Male,75,Pure Breed,Light,2020-03-17 17:12:00,2019-12-29 00:00:00,Neutered Male,79,0.0,Red/White,Chihuahua Shorthair/Dachshund,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815310,No,2020-03-13 16:58:00,Austin (TX),Stray,Normal,Dog,Intact Male,75,Pure Breed,Light,2020-03-17 16:02:00,2019-12-29 00:00:00,Neutered Male,79,0.0,White/Brown,Maltese,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815309,No,2020-03-13 16:58:00,Austin (TX),Stray,Normal,Dog,Intact Male,75,Pure Breed,Light,2020-03-17 16:02:00,2019-12-29 00:00:00,Neutered Male,79,0.0,White,Maltese,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815308,No,2020-03-13 16:48:00,Austin (TX),Wildlife,Sick,Other,Unknown,731,Pure Breed,Light,2020-03-15 10:42:00,2018-03-13 00:00:00,Unknown,733,1.0,Gray/Black,Raccoon,0.7042253521126761,0,0,"(730.0, 731.0]",1
A815302,No,2020-03-13 15:55:00,Austin (TX),Stray,Normal,Cat,Unknown,366,Pure Breed,Light,2020-03-17 11:45:00,2019-03-13 00:00:00,Unknown,370,0.0,Blue Tabby,Domestic Shorthair,0.11655011655011654,0,1,"(365.0, 366.0]",0
A815301,No,2020-03-13 15:54:00,Austin (TX),Wildlife,Sick,Bat,Unknown,731,Pure Breed,Dark,2020-03-17 08:52:00,2018-03-13 00:00:00,Unknown,735,1.0,Brown,Bat,0.7042253521126761,0,0,"(730.0, 731.0]",1
A815298,No,2020-03-13 13:32:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,22,Pure Breed,Light,2020-03-13 19:25:00,2020-02-20 00:00:00,Intact Male,22,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815297,No,2020-03-13 13:32:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,22,Pure Breed,Light,2020-03-13 19:25:00,2020-02-20 00:00:00,Intact Male,22,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815296,No,2020-03-13 13:32:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,22,Pure Breed,Dark,2020-03-13 19:25:00,2020-02-20 00:00:00,Intact Female,22,0.0,Tortie,Domestic Shorthair,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815295,No,2020-03-13 13:32:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,22,Pure Breed,Dark,2020-03-13 19:25:00,2020-02-20 00:00:00,Intact Female,22,0.0,Tortie,Domestic Shorthair,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815294,Yes,2020-03-13 14:19:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1827,Pure Breed,Dark,2020-03-26 16:52:00,2015-03-13 00:00:00,Neutered Male,1840,0.0,Chocolate/White,German Shorthair Pointer,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815293,Yes,2020-03-13 14:19:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2557,Pure Breed,Light,2020-03-19 15:26:00,2013-03-13 00:00:00,Spayed Female,2563,0.0,White/Liver,German Shorthair Pointer,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815289,No,2020-03-13 14:10:00,Austin (TX),Wildlife,Sick,Bat,Unknown,366,Pure Breed,Dark,2020-03-15 10:41:00,2019-03-13 00:00:00,Unknown,368,1.0,Black,Bat,0.7042253521126761,0,0,"(365.0, 366.0]",1
A815287,No,2020-03-13 13:43:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Pure Breed,Dark,2020-03-16 10:58:00,2019-03-13 00:00:00,Unknown,369,1.0,Brown,Bat,0.11655011655011654,0,0,"(365.0, 366.0]",0
A815286,No,2020-03-13 13:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,366,Pure Breed,Dark,2020-03-18 13:36:00,2019-03-13 00:00:00,Neutered Male,371,0.0,Black/Cream,Border Terrier,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815285,No,2020-03-13 13:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,366,Pure Breed,Light,2020-03-18 13:36:00,2019-03-13 00:00:00,Neutered Male,371,0.0,White/Tan,Chihuahua Shorthair,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815283,Yes,2020-03-13 13:06:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,1096,Pure Breed,Dark,2020-03-23 17:24:00,2017-03-13 00:00:00,Intact Male,1106,0.0,Brown/White,Chihuahua Shorthair/Pug,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A815274,Yes,2020-03-13 12:29:00,Austin (TX),Stray,Normal,Dog,Neutered Male,366,Pure Breed,Dark,2020-03-13 18:10:00,2019-03-13 00:00:00,Neutered Male,366,0.0,Black/White,Boston Terrier,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815272,No,2020-03-13 11:56:00,Austin (TX),Stray,Normal,Cat,Intact Female,15,Mixed Breed,Light,2020-03-14 05:55:00,2020-02-27 00:00:00,Intact Female,16,0.0,Blue Tabby,Domestic Shorthair Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815271,No,2020-03-13 11:56:00,Austin (TX),Stray,Normal,Cat,Intact Female,15,Mixed Breed,Light,2020-03-14 05:54:00,2020-02-27 00:00:00,Intact Female,16,0.0,Blue,Domestic Shorthair Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815270,No,2020-03-13 11:56:00,Austin (TX),Stray,Normal,Cat,Intact Male,15,Mixed Breed,Light,2020-03-14 05:54:00,2020-02-27 00:00:00,Intact Male,16,0.0,Lynx Point,Siamese Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815269,No,2020-03-13 11:56:00,Austin (TX),Stray,Normal,Cat,Intact Female,15,Mixed Breed,Light,2020-03-14 05:54:00,2020-02-27 00:00:00,Intact Female,16,0.0,Seal Point,Siamese Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815268,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Female,-1,Pure Breed,Light,2020-03-24 15:02:00,2020-03-13 00:00:00,Intact Female,11,0.0,Blue/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815267,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Male,-1,Pure Breed,Dark,2020-03-24 15:03:00,2020-03-13 00:00:00,Intact Male,11,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815266,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Female,-1,Pure Breed,Dark,2020-03-24 15:04:00,2020-03-13 00:00:00,Intact Female,11,0.0,Brown Brindle/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815265,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Male,-1,Pure Breed,Dark,2020-03-24 15:04:00,2020-03-13 00:00:00,Intact Male,11,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815264,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Male,-1,Pure Breed,Light,2020-03-24 15:03:00,2020-03-13 00:00:00,Intact Male,11,0.0,White/Brown,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815263,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Nursing,Dog,Intact Female,-1,Pure Breed,Light,2020-03-24 15:02:00,2020-03-13 00:00:00,Intact Female,11,0.0,Blue/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815262,Yes,2020-03-13 10:30:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,366,Pure Breed,Dark,2020-03-13 11:18:00,2019-03-13 00:00:00,Neutered Male,366,0.0,Black/White,Border Collie,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815261,Yes,2020-03-13 10:30:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,366,Pure Breed,Light,2020-03-13 11:17:00,2019-03-13 00:00:00,Intact Male,366,0.0,Red/Brown,German Shepherd,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815258,No,2020-03-13 09:45:00,Austin (TX),Stray,Normal,Dog,Intact Female,1096,Pure Breed,Light,2020-03-19 12:06:00,2017-03-13 00:00:00,Spayed Female,1102,0.0,White,Toy Poodle,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A815255,No,2020-03-13 07:09:00,Austin (TX),Stray,Injured,Cat,Intact Male,731,Pure Breed,Light,2020-03-13 13:02:00,2018-03-13 00:00:00,Intact Male,731,1.0,Orange Tabby,Domestic Shorthair,0.7042253521126761,1,1,"(730.0, 731.0]",1
A815253,Yes,2020-03-12 19:02:00,Austin (TX),Stray,Normal,Dog,Neutered Male,4382,Pure Breed,Light,2020-03-13 17:00:00,2008-03-13 00:00:00,Neutered Male,4383,0.0,Red,Pit Bull,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A815252,Yes,2020-03-12 18:50:00,Austin (TX),Stray,Injured,Cat,Intact Male,1096,Pure Breed,Light,2020-03-13 12:54:00,2017-03-12 00:00:00,Intact Male,1097,1.0,Orange Tabby,Domestic Shorthair,0.7042253521126761,1,1,"(1095.0, 1654.2]",1
A815250,Yes,2020-03-12 18:28:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,75,Mixed Breed,Light,2020-03-14 13:03:00,2019-12-28 00:00:00,Intact Male,77,0.0,Blue/White,Pit Bull Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815248,Yes,2020-03-12 17:07:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1461,Pure Breed,Dark,2020-03-16 13:09:00,2016-03-12 00:00:00,Neutered Male,1465,0.0,Black,Scottish Terrier/Standard Schnauzer,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A815238,No,2020-03-12 16:29:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-12 16:32:00,2018-03-12 00:00:00,Unknown,731,1.0,Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A815236,Yes,2020-03-13 11:39:00,Austin (TX),Owner Surrender,Sick,Dog,Neutered Male,3289,Pure Breed,Light,2020-03-13 16:26:00,2011-03-12 00:00:00,Neutered Male,3289,1.0,White/Brown Brindle,English Bulldog,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A815231,No,2020-03-12 15:05:00,Austin (TX),Stray,Normal,Other,Unknown,366,Pure Breed,Light,2020-03-19 18:00:00,2019-03-12 00:00:00,Unknown,373,0.0,Seal Point/White,Rabbit Sh,0.11655011655011654,0,0,"(365.0, 366.0]",0
A815229,Yes,2020-03-12 13:17:00,Austin (TX),Public Assist,Normal,Dog,Intact Female,366,Pure Breed,Dark,2020-03-24 15:02:00,2019-03-12 00:00:00,Intact Female,378,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(365.0, 366.0]",0
A815227,No,2020-03-12 13:52:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Dark,2020-03-13 14:50:00,2020-01-12 00:00:00,Intact Female,61,0.0,Brown/Cream,Norfolk Terrier,0.11655011655011654,1,1,"(50.4, 76.0]",0
A815226,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,13,Pure Breed,Light,2020-03-24 15:00:00,2020-02-28 00:00:00,Intact Male,25,0.0,Blue/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815225,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,13,Pure Breed,Light,2020-03-24 15:01:00,2020-02-28 00:00:00,Intact Male,25,0.0,Blue/White,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A815224,No,2020-03-12 13:17:00,Austin (TX),Public Assist,Normal,Dog,Intact Female,13,Pure Breed,Light,2020-03-24 15:01:00,2020-02-28 00:00:00,Intact Female,25,0.0,Blue,Labrador Retriever,0.11655011655011654,1,1,"(-1.001, 50.4]",0
